hinge_1,hinge_2,hinge_3,elbow,torque_hinge_1,torque_hinge_2,torque_hinge_3,torque_elbow
-0.05480333851262195,0.0049821216829656345,-0.04483909514669069,-0.014946365048896897,-4.163336342344337e-17,1.0408340855860843e-17,-1.702197410802242e-17,7.806255641895632e-18
-0.05480333851262195,0.0049821216829656345,-0.04483909514669069,-0.0049821216829656345,-4.163336342344337e-17,3.903127820947816e-18,-1.3444106938820255e-17,-6.071532165918825e-18
-0.05480333851262195,0.0049821216829656345,-0.04483909514669069,0.0049821216829656345,-1.5265566588595902e-16,-1.5178830414797062e-18,2.3852447794681098e-18,3.838075690598686e-17
-0.05480333851262195,0.0049821216829656345,-0.04483909514669069,0.01494636504889689,-1.6653345369377348e-16,-1.0408340855860843e-17,6.938893903907228e-18,-3.9898639947466563e-17
-0.05480333851262195,0.0049821216829656345,-0.04483909514669069,0.02491060841482816,0.0,-1.0842021724855044e-18,3.8272336688738307e-17,-3.3176586478056436e-17
-0.05480333851262195,0.0049821216829656345,-0.04483909514669069,0.03487485178075943,5.551115123125783e-17,1.0625181290357943e-17,4.9873299934333204e-18,-4.9873299934333204e-18
-0.05480333851262195,0.0049821216829656345,-0.04483909514669069,0.04483909514669068,0.0,1.3010426069826053e-18,-1.474514954580286e-17,1.6263032587282567e-17
-0.05480333851262195,0.0049821216829656345,-0.04483909514669069,0.05480333851262195,-1.8041124150158794e-16,9.75781955236954e-18,-1.8431436932253575e-18,4.0115480381963664e-17
-0.05480333851262195,0.0049821216829656345,-0.03487485178075943,-0.05480333851262195,-1.0408340855860843e-16,-6.7220534694101275e-18,3.2742905609062234e-17,4.7704895589362195e-18
-0.05480333851262195,0.0049821216829656345,-0.03487485178075943,-0.04483909514669069,-1.8041124150158794e-16,1.3010426069826053e-17,-6.288372600415926e-18,2.42861286636753e-17
-0.05480333851262195,0.0049821216829656345,-0.03487485178075943,-0.03487485178075943,-1.457167719820518e-16,-2.6020852139652106e-18,-3.903127820947816e-17,-2.2768245622195593e-17
-0.05480333851262195,0.0049821216829656345,-0.03487485178075943,-0.02491060841482816,2.706168622523819e-16,3.469446951953614e-18,3.404394821604484e-17,3.3393426912553537e-17
-0.05480333851262195,0.0049821216829656345,-0.03487485178075943,-0.014946365048896897,2.220446049250313e-16,-8.239936510889834e-18,3.165870343657673e-17,-1.1926223897340549e-17
-0.05480333851262195,0.0049821216829656345,-0.03487485178075943,-0.0049821216829656345,7.632783294297951e-17,-1.9081958235744878e-17,6.071532165918825e-18,9.6710833785707e-17
-0.05480333851262195,0.0049821216829656345,-0.03487485178075943,0.0049821216829656345,5.551115123125783e-17,-1.431146867680866e-17,1.1492543028346347e-17,-4.163336342344337e-17
-0.05480333851262195,0.0049821216829656345,-0.03487485178075943,0.01494636504889689,1.5959455978986625e-16,5.204170427930421e-18,-1.5395670849294163e-17,2.6020852139652106e-17
-0.05480333851262195,0.0049821216829656345,-0.03487485178075943,0.02491060841482816,1.1102230246251565e-16,9.107298248878237e-18,-1.2576745200831851e-17,4.0115480381963664e-17
-0.05480333851262195,0.0049821216829656345,-0.03487485178075943,0.03487485178075943,4.85722573273506e-17,1.1058862159352145e-17,5.854691731421724e-18,1.496198998029996e-17
-0.05480333851262195,0.0049821216829656345,-0.03487485178075943,0.04483909514669068,-2.498001805406602e-16,-2.168404344971009e-19,1.951563910473908e-17,-5.594483210025203e-17
-0.05480333851262195,0.0049821216829656345,-0.03487485178075943,0.05480333851262195,1.5265566588595902e-16,9.324138683375338e-18,-1.8865117801247777e-17,-2.0166160408230382e-17
-0.05480333851262195,0.0049821216829656345,-0.02491060841482816,-0.05480333851262195,1.0408340855860843e-16,-2.6020852139652106e-18,-4.336808689942018e-18,-3.491130995403324e-17
-0.05480333851262195,0.0049821216829656345,-0.02491060841482816,-0.04483909514669069,-1.1102230246251565e-16,1.0408340855860843e-17,-1.0842021724855044e-17,-2.862293735361732e-17
-0.05480333851262195,0.0049821216829656345,-0.02491060841482816,-0.03487485178075943,-8.326672684688674e-17,6.288372600415926e-18,1.5829351718288365e-17,1.5178830414797062e-17
-0.05480333851262195,0.0049821216829656345,-0.02491060841482816,-0.02491060841482816,5.551115123125783e-17,8.673617379884035e-18,-3.187554387107383e-17,7.090682208055199e-17
-0.05480333851262195,0.0049821216829656345,-0.02491060841482816,-0.014946365048896897,6.938893903907228e-17,-2.3201926491189795e-17,-1.8648277366750676e-17,3.122502256758253e-17
-0.05480333851262195,0.0049821216829656345,-0.02491060841482816,-0.0049821216829656345,2.636779683484747e-16,-2.168404344971009e-19,2.3852447794681098e-18,4.336808689942018e-17
-0.05480333851262195,0.0049821216829656345,-0.02491060841482816,0.0049821216829656345,-9.71445146547012e-17,-1.2576745200831851e-17,7.15573433840433e-18,6.7220534694101275e-18
-0.05480333851262195,0.0049821216829656345,-0.02491060841482816,0.01494636504889689,1.6653345369377348e-16,1.5395670849294163e-17,-6.201636426617085e-17,3.642919299551295e-17
-0.05480333851262195,0.0049821216829656345,-0.02491060841482816,0.02491060841482816,-1.8735013540549517e-16,8.673617379884035e-18,-1.0408340855860843e-17,-2.5370330836160804e-17
-0.05480333851262195,0.0049821216829656345,-0.02491060841482816,0.03487485178075943,-1.942890293094024e-16,1.3227266504323154e-17,-8.456776945386935e-18,-8.348356728138384e-17
-0.05480333851262195,0.0049821216829656345,-0.02491060841482816,0.04483909514669068,6.938893903907228e-18,3.903127820947816e-18,-2.47198095326695e-17,-6.765421556309548e-17
-0.05480333851262195,0.0049821216829656345,-0.02491060841482816,0.05480333851262195,-2.42861286636753e-16,-1.1492543028346347e-17,-2.168404344971009e-19,-4.5536491244391186e-17
-0.05480333851262195,0.0049821216829656345,-0.014946365048896897,-0.05480333851262195,-1.5959455978986625e-16,1.0191500421363742e-17,1.3660947373317356e-17,-2.6020852139652106e-18
-0.05480333851262195,0.0049821216829656345,-0.014946365048896897,-0.04483909514669069,4.163336342344337e-17,-2.168404344971009e-18,7.589415207398531e-18,3.230922474006803e-17
-0.05480333851262195,0.0049821216829656345,-0.014946365048896897,-0.03487485178075943,1.8041124150158794e-16,-2.168404344971009e-18,-3.426078865054194e-17,1.1015494072452725e-16
-0.05480333851262195,0.0049821216829656345,-0.014946365048896897,-0.02491060841482816,9.71445146547012e-17,1.6046192152785466e-17,-1.951563910473908e-17,-1.1557595158695477e-16
-0.05480333851262195,0.0049821216829656345,-0.014946365048896897,-0.014946365048896897,6.938893903907228e-17,-3.2526065174565133e-18,7.37257477290143e-18,-4.5319650809894085e-17
-0.05480333851262195,0.0049821216829656345,-0.014946365048896897,-0.0049821216829656345,1.8735013540549517e-16,-2.3852447794681098e-18,-5.637851296924623e-18,6.418476861114186e-17
-0.05480333851262195,0.0049821216829656345,-0.014946365048896897,0.0049821216829656345,-1.5959455978986625e-16,6.7220534694101275e-18,2.233456475320139e-17,-2.2551405187698492e-17
-0.05480333851262195,0.0049821216829656345,-0.014946365048896897,0.01494636504889689,-4.163336342344337e-17,8.890457814381136e-18,-1.6696713456276768e-17,3.8163916471489756e-17
-0.05480333851262195,0.0049821216829656345,-0.014946365048896897,0.02491060841482816,-9.71445146547012e-17,-3.903127820947816e-18,4.553649124439119e-18,5.789639601072594e-17
-0.05480333851262195,0.0049821216829656345,-0.014946365048896897,0.03487485178075943,6.938893903907228e-17,1.2576745200831851e-17,-2.0816681711721685e-17,5.2258544713801314e-17
-0.05480333851262195,0.0049821216829656345,-0.014946365048896897,0.04483909514669068,-1.6653345369377348e-16,-1.1709383462843448e-17,-4.597017211338539e-17,7.762887554996212e-17
-0.05480333851262195,0.0049821216829656345,-0.014946365048896897,0.05480333851262195,1.8041124150158794e-16,6.505213034913027e-19,-2.2985086056692694e-17,8.131516293641283e-17
-0.05480333851262195,0.0049821216829656345,-0.0049821216829656345,-0.05480333851262195,1.1796119636642288e-16,-1.3010426069826053e-18,-3.5128150388530344e-17,2.190088388420719e-17
-0.05480333851262195,0.0049821216829656345,-0.0049821216829656345,-0.04483909514669069,-1.5959455978986625e-16,2.168404344971009e-19,3.9898639947466563e-17,-2.3201926491189795e-17
-0.05480333851262195,0.0049821216829656345,-0.0049821216829656345,-0.03487485178075943,-2.3592239273284576e-16,-5.421010862427522e-18,-1.3010426069826053e-17,-6.288372600415926e-18
-0.05480333851262195,0.0049821216829656345,-0.0049821216829656345,-0.02491060841482816,-1.5265566588595902e-16,-1.8214596497756474e-17,1.6263032587282567e-17,7.32920668600201e-17
-0.05480333851262195,0.0049821216829656345,-0.0049821216829656345,-0.014946365048896897,-1.1102230246251565e-16,1.929879867024198e-17,-6.071532165918825e-18,4.662069341687669e-17
-0.05480333851262195,0.0049821216829656345,-0.0049821216829656345,-0.0049821216829656345,-2.0816681711721685e-17,1.235990476633475e-17,-1.235990476633475e-17,-5.5077470362263625e-17
-0.05480333851262195,0.0049821216829656345,-0.0049821216829656345,0.0049821216829656345,9.71445146547012e-17,-1.214306433183765e-17,1.6263032587282567e-17,-1.6696713456276768e-17
-0.05480333851262195,0.0049821216829656345,-0.0049821216829656345,0.01494636504889689,1.5265566588595902e-16,2.6020852139652106e-18,-2.2985086056692694e-17,1.4983674023749671e-16
-0.05480333851262195,0.0049821216829656345,-0.0049821216829656345,0.02491060841482816,-6.938893903907228e-18,-6.938893903907228e-18,4.358492733391728e-17,-2.5804011705155006e-17
-0.05480333851262195,0.0049821216829656345,-0.0049821216829656345,0.03487485178075943,1.1796119636642288e-16,0.0,1.2576745200831851e-17,-4.0115480381963664e-17
-0.05480333851262195,0.0049821216829656345,-0.0049821216829656345,0.04483909514669068,-8.326672684688674e-17,6.071532165918825e-18,9.540979117872439e-18,-4.5102810375396984e-17
-0.05480333851262195,0.0049821216829656345,-0.0049821216829656345,0.05480333851262195,3.5388358909926865e-16,4.336808689942018e-19,-3.361026734705064e-17,1.8214596497756474e-17
-0.05480333851262195,0.0049821216829656345,0.0049821216829656345,-0.05480333851262195,1.3877787807814457e-17,-1.8431436932253575e-18,-2.883977778811442e-17,1.8214596497756474e-17
-0.05480333851262195,0.0049821216829656345,0.0049821216829656345,-0.04483909514669069,-2.0122792321330962e-16,1.2468324983583301e-17,-3.0140820395097023e-17,3.621235256101585e-17
-0.05480333851262195,0.0049821216829656345,0.0049821216829656345,-0.03487485178075943,2.0816681711721685e-17,1.951563910473908e-18,4.163336342344337e-17,-7.45931094670027e-17
-0.05480333851262195,0.0049821216829656345,0.0049821216829656345,-0.02491060841482816,-2.2898349882893854e-16,-1.6263032587282567e-18,3.2959746043559335e-17,-8.890457814381136e-18
-0.05480333851262195,0.0049821216829656345,0.0049821216829656345,-0.014946365048896897,1.8041124150158794e-16,7.589415207398531e-19,4.553649124439119e-18,1.1080546202801855e-16
-0.05480333851262195,0.0049821216829656345,0.0049821216829656345,-0.0049821216829656345,0.0,-3.3610267347050637e-18,-2.6454533008646308e-17,-7.589415207398531e-18
-0.05480333851262195,0.0049821216829656345,0.0049821216829656345,0.0049821216829656345,-1.6653345369377348e-16,1.441988889405721e-17,4.228388472693467e-17,-4.401860820291148e-17
-0.05480333851262195,0.0049821216829656345,0.0049821216829656345,0.01494636504889689,-9.020562075079397e-17,1.0408340855860843e-17,4.119968255444917e-18,-1.951563910473908e-17
-0.05480333851262195,0.0049821216829656345,0.0049821216829656345,0.02491060841482816,2.636779683484747e-16,-4.87890977618477e-18,-9.107298248878237e-18,1.238158880978446e-16
-0.05480333851262195,0.0049821216829656345,0.0049821216829656345,0.03487485178075943,-1.3877787807814457e-17,5.637851296924623e-18,-8.456776945386935e-18,-7.28583859910259e-17
-0.05480333851262195,0.0049821216829656345,0.0049821216829656345,0.04483909514669068,-1.3877787807814457e-17,7.48099499014998e-18,-4.098284211995207e-17,1.0408340855860843e-17
-0.05480333851262195,0.0049821216829656345,0.0049821216829656345,0.05480333851262195,-1.0408340855860843e-16,-3.469446951953614e-18,-1.2793585635328952e-17,-6.310056643865636e-17
-0.05480333851262195,0.0049821216829656345,0.01494636504889689,-0.05480333851262195,-1.3877787807814457e-16,-1.0516761073109393e-17,4.7704895589362195e-18,-4.9873299934333204e-18
-0.05480333851262195,0.0049821216829656345,0.01494636504889689,-0.04483909514669069,-8.326672684688674e-17,5.854691731421724e-18,-3.469446951953614e-18,4.2500725161431774e-17
-0.05480333851262195,0.0049821216829656345,0.01494636504889689,-0.03487485178075943,-6.938893903907228e-18,8.348356728138384e-18,-5.421010862427522e-18,8.565197162635485e-17
-0.05480333851262195,0.0049821216829656345,0.01494636504889689,-0.02491060841482816,4.0245584642661925e-16,-4.445228907190568e-18,-2.3852447794681098e-18,1.5395670849294163e-17
-0.05480333851262195,0.0049821216829656345,0.01494636504889689,-0.014946365048896897,-6.938893903907228e-18,1.6588293239028218e-17,-2.1467203015212988e-17,8.456776945386935e-18
-0.05480333851262195,0.0049821216829656345,0.01494636504889689,-0.0049821216829656345,2.0816681711721685e-16,-1.0408340855860843e-17,-3.122502256758253e-17,4.683753385137379e-17
-0.05480333851262195,0.0049821216829656345,0.01494636504889689,0.0049821216829656345,6.245004513516506e-17,1.3444106938820255e-17,1.734723475976807e-18,4.336808689942018e-18
-0.05480333851262195,0.0049821216829656345,0.01494636504889689,0.01494636504889689,1.5265566588595902e-16,1.1926223897340549e-17,-1.951563910473908e-18,1.1340754724198376e-16
-0.05480333851262195,0.0049821216829656345,0.01494636504889689,0.02491060841482816,-1.1796119636642288e-16,1.0842021724855044e-17,6.505213034913027e-19,2.3635607360183997e-17
-0.05480333851262195,0.0049821216829656345,0.01494636504889689,0.03487485178075943,0.0,-2.4936649967166602e-18,-6.657001339060997e-17,-5.4860629927766524e-17
-0.05480333851262195,0.0049821216829656345,0.01494636504889689,0.04483909514669068,-1.8735013540549517e-16,5.7462715141731735e-18,1.8214596497756474e-17,-8.847089727481716e-17
-0.05480333851262195,0.0049821216829656345,0.01494636504889689,0.05480333851262195,2.0816681711721685e-16,-1.6263032587282567e-18,-8.456776945386935e-18,3.968179951296946e-17
-0.05480333851262195,0.0049821216829656345,0.02491060841482816,-0.05480333851262195,1.1102230246251565e-16,3.686287386450715e-18,2.883977778811442e-17,1.8453120975703285e-16
-0.05480333851262195,0.0049821216829656345,0.02491060841482816,-0.04483909514669069,4.85722573273506e-17,-1.3010426069826053e-18,9.75781955236954e-18,-4.228388472693467e-17
-0.05480333851262195,0.0049821216829656345,0.02491060841482816,-0.03487485178075943,-2.0122792321330962e-16,4.9873299934333204e-18,8.023096076392733e-18,-3.252606517456513e-17
-0.05480333851262195,0.0049821216829656345,0.02491060841482816,-0.02491060841482816,4.163336342344337e-17,-6.938893903907228e-18,1.3010426069826053e-18,-2.168404344971009e-17
-0.05480333851262195,0.0049821216829656345,0.02491060841482816,-0.014946365048896897,-6.938893903907228e-18,-7.37257477290143e-18,-4.662069341687669e-17,-5.442694905877232e-17
-0.05480333851262195,0.0049821216829656345,0.02491060841482816,-0.0049821216829656345,-3.5388358909926865e-16,-7.15573433840433e-18,-3.729655473350135e-17,8.239936510889834e-18
-0.05480333851262195,0.0049821216829656345,0.02491060841482816,0.0049821216829656345,-2.7755575615628914e-17,-6.938893903907228e-18,5.442694905877232e-17,-4.4885969940899884e-17
-0.05480333851262195,0.0049821216829656345,0.02491060841482816,0.01494636504889689,1.3877787807814457e-16,-7.48099499014998e-18,7.15573433840433e-18,3.0357660829594124e-17
-0.05480333851262195,0.0049821216829656345,0.02491060841482816,0.02491060841482816,-2.0122792321330962e-16,1.496198998029996e-17,-7.589415207398531e-18,-3.5344990823027445e-17
-0.05480333851262195,0.0049821216829656345,0.02491060841482816,0.03487485178075943,-2.42861286636753e-16,-9.75781955236954e-18,-1.1058862159352145e-17,-4.9439619065339e-17
-0.05480333851262195,0.0049821216829656345,0.02491060841482816,0.04483909514669068,-1.249000902703301e-16,-3.903127820947816e-18,3.2526065174565133e-18,2.0599841277224584e-17
-0.05480333851262195,0.0049821216829656345,0.02491060841482816,0.05480333851262195,4.163336342344337e-17,-5.854691731421724e-18,4.119968255444917e-17,1.951563910473908e-18
-0.05480333851262195,0.0049821216829656345,0.03487485178075943,-0.05480333851262195,-1.3877787807814457e-16,5.854691731421724e-18,-3.5344990823027445e-17,-7.806255641895632e-17
-0.05480333851262195,0.0049821216829656345,0.03487485178075943,-0.04483909514669069,-2.5673907444456745e-16,-5.421010862427522e-18,1.951563910473908e-17,-2.710505431213761e-17
-0.05480333851262195,0.0049821216829656345,0.03487485178075943,-0.03487485178075943,2.3592239273284576e-16,-1.1275702593849246e-17,1.6696713456276768e-17,-6.114900252818245e-17
-0.05480333851262195,0.0049821216829656345,0.03487485178075943,-0.02491060841482816,1.5959455978986625e-16,9.86623976961809e-18,-2.2551405187698492e-17,7.589415207398531e-18
-0.05480333851262195,0.0049821216829656345,0.03487485178075943,-0.014946365048896897,1.734723475976807e-16,1.0733601507606494e-17,3.2526065174565133e-18,7.676151381197371e-17
-0.05480333851262195,0.0049821216829656345,0.03487485178075943,-0.0049821216829656345,-2.0816681711721685e-16,-9.107298248878237e-18,5.637851296924623e-18,-4.8138576458356397e-17
-0.05480333851262195,0.0049821216829656345,0.03487485178075943,0.0049821216829656345,-1.3183898417423734e-16,-5.854691731421724e-18,1.973247953923618e-17,1.2576745200831851e-17
-0.05480333851262195,0.0049821216829656345,0.03487485178075943,0.01494636504889689,2.42861286636753e-16,1.6588293239028218e-17,-2.8189256484623115e-18,1.0842021724855044e-18
-0.05480333851262195,0.0049821216829656345,0.03487485178075943,0.02491060841482816,1.1102230246251565e-16,-1.452830911130576e-17,2.168404344971009e-19,5.984795992119984e-17
-0.05480333851262195,0.0049821216829656345,0.03487485178075943,0.03487485178075943,1.457167719820518e-16,9.107298248878237e-18,7.15573433840433e-18,-3.2742905609062234e-17
-0.05480333851262195,0.0049821216829656345,0.03487485178075943,0.04483909514669068,4.163336342344337e-17,1.431146867680866e-17,8.890457814381136e-18,2.7972416050126014e-17
-0.05480333851262195,0.0049821216829656345,0.03487485178075943,0.05480333851262195,-2.3592239273284576e-16,-8.998878031629687e-18,-1.3010426069826053e-18,-1.1709383462843448e-17
-0.05480333851262195,0.0049821216829656345,0.04483909514669068,-0.05480333851262195,-1.1796119636642288e-16,4.87890977618477e-18,-1.6263032587282567e-17,6.375108774214766e-17
-0.05480333851262195,0.0049821216829656345,0.04483909514669068,-0.04483909514669069,1.5959455978986625e-16,-2.168404344971009e-19,5.854691731421724e-18,8.391724815037804e-17
-0.05480333851262195,0.0049821216829656345,0.04483909514669068,-0.03487485178075943,1.5265566588595902e-16,1.0191500421363742e-17,-7.806255641895632e-18,-6.505213034913027e-19
-0.05480333851262195,0.0049821216829656345,0.04483909514669068,-0.02491060841482816,9.71445146547012e-17,-1.6479873021779667e-17,-2.168404344971009e-17,9.237402509576498e-17
-0.05480333851262195,0.0049821216829656345,0.04483909514669068,-0.014946365048896897,-6.938893903907228e-17,-8.998878031629687e-18,8.023096076392733e-18,7.741203511546502e-17
-0.05480333851262195,0.0049821216829656345,0.04483909514669068,-0.0049821216829656345,3.122502256758253e-16,-3.469446951953614e-18,2.211772431870429e-17,1.5807667674838655e-16
-0.05480333851262195,0.0049821216829656345,0.04483909514669068,0.0049821216829656345,5.551115123125783e-17,1.691355389077387e-17,-2.3852447794681098e-17,-2.6237692574149207e-17
-0.05480333851262195,0.0049821216829656345,0.04483909514669068,0.01494636504889689,1.1102230246251565e-16,-3.469446951953614e-18,-3.426078865054194e-17,8.890457814381136e-18
-0.05480333851262195,0.0049821216829656345,0.04483909514669068,0.02491060841482816,2.7755575615628914e-17,1.2793585635328952e-17,3.903127820947816e-18,-1.0386656812411132e-16
-0.05480333851262195,0.0049821216829656345,0.04483909514669068,0.03487485178075943,-9.020562075079397e-17,-2.168404344971009e-19,-1.1926223897340549e-17,-6.093216209368535e-17
-0.05480333851262195,0.0049821216829656345,0.04483909514669068,0.04483909514669068,-1.1102230246251565e-16,-1.3010426069826053e-17,-2.4936649967166602e-17,1.0191500421363742e-17
-0.05480333851262195,0.0049821216829656345,0.04483909514669068,0.05480333851262195,-5.551115123125783e-17,-1.3660947373317356e-17,-1.431146867680866e-17,1.0560129160008813e-16
-0.05480333851262195,0.0049821216829656345,0.05480333851262195,-0.05480333851262195,2.636779683484747e-16,-6.830473686658678e-18,6.071532165918825e-18,-3.5344990823027445e-17
-0.05480333851262195,0.0049821216829656345,0.05480333851262195,-0.04483909514669069,-9.71445146547012e-17,-8.890457814381136e-18,2.3635607360183997e-17,-8.977193988179977e-17
-0.05480333851262195,0.0049821216829656345,0.05480333851262195,-0.03487485178075943,-1.5265566588595902e-16,-3.144186300207963e-18,1.1926223897340549e-17,-8.088148206741863e-17
-0.05480333851262195,0.0049821216829656345,0.05480333851262195,-0.02491060841482816,-6.938893903907228e-17,-6.396792817664476e-18,-7.806255641895632e-18,-1.1167282376600696e-16
-0.05480333851262195,0.0049821216829656345,0.05480333851262195,-0.014946365048896897,-1.734723475976807e-16,7.589415207398531e-18,-3.0140820395097023e-17,-9.540979117872439e-18
-0.05480333851262195,0.0049821216829656345,0.05480333851262195,-0.0049821216829656345,-3.0531133177191805e-16,-2.8189256484623115e-18,1.7780915628762273e-17,-4.0766001685454967e-17
-0.05480333851262195,0.0049821216829656345,0.05480333851262195,0.0049821216829656345,9.71445146547012e-17,6.396792817664476e-18,-4.640385298237959e-17,2.6237692574149207e-17
-0.05480333851262195,0.0049821216829656345,0.05480333851262195,0.01494636504889689,3.469446951953614e-17,6.179952383167375e-18,-2.970713952610282e-17,7.589415207398531e-18
-0.05480333851262195,0.0049821216829656345,0.05480333851262195,0.02491060841482816,1.5265566588595902e-16,-1.1275702593849246e-17,2.7321894746634712e-17,-4.2717565595928875e-17
-0.05480333851262195,0.0049821216829656345,0.05480333851262195,0.03487485178075943,1.1796119636642288e-16,-4.336808689942018e-19,3.404394821604484e-17,-3.447762908503904e-17
-0.05480333851262195,0.0049821216829656345,0.05480333851262195,0.04483909514669068,2.914335439641036e-16,-7.48099499014998e-18,1.7997756063259374e-17,6.483528991463317e-17
-0.05480333851262195,0.0049821216829656345,0.05480333851262195,0.05480333851262195,-2.7755575615628914e-17,6.938893903907228e-18,2.7755575615628914e-17,6.570265165262157e-17
-0.05480333851262195,0.01494636504889689,-0.05480333851262195,-0.05480333851262195,-6.938893903907228e-17,4.7704895589362195e-18,1.6154612370034016e-17,-3.0357660829594124e-18
-0.05480333851262195,0.01494636504889689,-0.05480333851262195,-0.04483909514669069,-6.938893903907228e-18,-1.929879867024198e-17,1.5287250632045613e-17,3.0140820395097023e-17
-0.05480333851262195,0.01494636504889689,-0.05480333851262195,-0.03487485178075943,-6.938893903907228e-18,-2.6020852139652106e-18,2.677979366039196e-17,-5.659535340374333e-17
-0.05480333851262195,0.01494636504889689,-0.05480333851262195,-0.02491060841482816,1.942890293094024e-16,1.3444106938820255e-17,2.710505431213761e-18,3.642919299551295e-17
-0.05480333851262195,0.01494636504889689,-0.05480333851262195,-0.014946365048896897,-9.020562075079397e-17,-1.7780915628762273e-17,-1.1492543028346347e-17,-7.134050294954619e-17
-0.05480333851262195,0.01494636504889689,-0.05480333851262195,-0.0049821216829656345,-6.245004513516506e-17,1.3877787807814457e-17,-5.421010862427522e-19,-6.938893903907228e-17
-0.05480333851262195,0.01494636504889689,-0.05480333851262195,0.0049821216829656345,6.245004513516506e-17,9.974659986866641e-18,3.144186300207963e-18,-9.540979117872439e-18
-0.05480333851262195,0.01494636504889689,-0.05480333851262195,0.01494636504889689,2.7755575615628914e-17,2.233456475320139e-17,1.1058862159352145e-17,1.5612511283791264e-17
-0.05480333851262195,0.01494636504889689,-0.05480333851262195,0.02491060841482816,1.3877787807814457e-17,-5.637851296924623e-18,-2.5587171270657905e-17,-3.664603343001005e-17
-0.05480333851262195,0.01494636504889689,-0.05480333851262195,0.03487485178075943,-2.5673907444456745e-16,6.5052130349130266e-18,1.4094628242311558e-17,5.854691731421724e-18
-0.05480333851262195,0.01494636504889689,-0.05480333851262195,0.04483909514669068,3.469446951953614e-17,2.6454533008646308e-17,-1.3660947373317356e-17,-1.20346441145891e-16
-0.05480333851262195,0.01494636504889689,-0.05480333851262195,0.05480333851262195,-1.5265566588595902e-16,5.421010862427522e-18,2.667137344314341e-17,-8.868773770931426e-17
-0.05480333851262195,0.01494636504889689,-0.04483909514669069,-0.05480333851262195,-9.020562075079397e-17,9.324138683375338e-18,7.589415207398531e-18,-1.929879867024198e-17
-0.05480333851262195,0.01494636504889689,-0.04483909514669069,-0.04483909514669069,-2.0122792321330962e-16,-2.8189256484623115e-18,-2.168404344971009e-19,-8.153200337090993e-17
-0.05480333851262195,0.01494636504889689,-0.04483909514669069,-0.03487485178075943,6.245004513516506e-17,-2.6020852139652106e-18,4.9873299934333204e-18,1.2836953722228372e-16
-0.05480333851262195,0.01494636504889689,-0.04483909514669069,-0.02491060841482816,8.326672684688674e-17,1.3010426069826053e-17,1.5395670849294163e-17,-5.963111948670274e-17
